transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T0111,U108,2023-02-23,Income,Salary,27431.0,Card,Bangalore,Gym membership
T10368,U115,2022-08-18,Expense,Health,1906.0,Cash,,Electricity bill
T0442,U138,2021-05-17,Expense,Others,9157.0,UPI,Kolkata,Books
T12234,U104,2024-12-20,Expense,Health,1233.0,UPI,Pun,Doctor consultation
T7544,U049,2023-08-25,Expense,Food,7992.0,UPI,Chennai,Monthly rent payment
T10004,U118,2022-08-17,Expense,Rent,49933.0,Bank Transfer,Pun,
T5439,U114,2024-03-04,Expense,Food,4342.0,Card,Jaipur,
T2740,U070,2024-03-22,Expense,Food,5293.0,UPI,Mumbai,
T8747,U097,2024-02-29,Expense,Entertainment,2897.0,Bank Transfer,Hyd,Train ticket
T9229,U087,2023-11-10,Expense,Utilities,6977.0,,,
T6854,U078,2022-03-12,Expense,Rent,4284.0,Bank Transfer,Kolkata,
T11340,U081,2021-10-01,Expense,Food,1714.0,Bank Transfer,Delhi,Uber ride
T5071,U093,2024-09-05,Income,Investment,24915.0,Cash,Pun,Petrol
T9715,U017,2023-08-03,Income,,,,Hyderabad,Grocery shopping
T12398,U099,2022-08-12,Expense,Food,698.0,Card,Bangalore,Medicine
T12717,U031,2023-12-01,Expense,Health,6777.0,Cash,Ahmedabad,
T5996,U044,2023-08-31,Expense,Entertainment,-1000.0,Card,,Gym membership
T13993,U064,2023-03-15,Expense,Food,3206.0,UPI,Mumbai,
T5336,U088,2022-09-09,Income,Freelance,23251.0,Card,Lucknow,
T3897,U105,2024-07-05,Expense,Food,3130.0,UPI,Lucknow,
T8336,U088,2023-07-09,Expense,Rent,5075.0,Bank Transfer,Hyd,
T7721,U096,2022-05-22,Income,Investment,10440.0,Card,Delhi,
T11135,U033,2023-04-24,Income,Salary,32286.0,Card,Jaipur,
T12161,U128,2022-10-16,Expense,Rent,6814.0,Bank Transfer,Chennai,Petrol
T4828,U119,2021-03-03,Income,Freelance,25353.0,Bank Transfer,Delhi,
T0846,U058,2021-10-17,Expense,Rent,6504.0,Cash,Mumbai,
T8069,U131,2021-07-01,Income,Others,79463.0,Cash,Ahmedabad,
T8647,U064,2021-03-02,Expense,Food,4340.0,Card,Kolkata,
T1939,U003,2023-10-26,Expense,Rent,2146.0,Cash,Chennai,
T12304,U032,2022-10-11,Expense,Rent,13684.0,Cash,Lucknow,Restaurant dinner
T1524,U074,2024-07-14,Expense,,3772.0,Card,Jaipur,Uber ride
T1006,U133,2022-08-11,Expense,Food,2261.0,Cash,Pun,EMI payment
T6602,U083,2022-08-19,Expense,Rent,5827.0,UPI,Delhi,Electricity bill
T6851,U023,2021-06-20,Expense,Food,4469.0,UPI,Jaipur,Uber ride
T12358,U084,2022-09-25,Expense,Utilities,7644.0,UPI,,
T13096,U141,2021-01-28,Expense,Utilities,6008.0,Bank Transfer,Kolkata,ATM withdrawal
T1612,U024,2022-06-08,Expense,Savings,7251.0,Cash,Bangalore,Online course
T0246,U115,2023-02-20,Expense,Food,2813.0,Cash,Chennai,
T8945,U124,2023-10-13,Expense,Utilities,1090.0,Cash,Pune,
T4491,U039,2024-08-07,Expense,Health,6883.0,UPI,Delhi,Grocery shopping
T13925,U073,2023-12-19,Income,Freelance,50686.0,Cash,Hyderabad,
T4891,U073,2023-08-25,Expense,Travel,4592.0,Bank Transfer,Jaipur,
T7668,U079,2022-08-05,Expense,Entertainment,3054.0,Cash,Jaipur,Shopping
T9368,U140,2023-11-22,Income,Salary,45815.0,Bank Transfer,Chennai,Gym membership
T9299,U108,2021-02-06,Expense,Food,3785.0,Bank Transfer,Kolkata,
T1162,U098,2021-05-11,Expense,Education,8791.0,UPI,Bangalore,Doctor consultation
T6943,U037,2024-08-23,Expense,Utilities,2705.0,Bank Transfer,Hyderabad,Monthly rent payment
T4881,U022,2022-06-15,Expense,Food,8215.0,Bank Transfer,Pune,Monthly rent payment
T2021,U007,2024-08-20,Expense,Food,4861.0,Cash,Jaipur,Coffee
T4199,U064,2022-08-22,Expense,Entertainment,1951.0,Card,Jaipur,Electricity bill
T1997,U130,2023-12-22,Expense,Utilities,4656.0,Bank Transfer,Pune,Electricity bill
T3226,U039,2021-02-22,Expense,Food,2265.0,Cash,Mumbai,
T1801,U037,2021-10-06,Income,Others,61674.0,UPI,Chennai,EMI payment
T3616,U063,2024-04-11,Expense,Utilities,5559.0,Card,Chennai,Coffee
T4643,U112,2023-08-18,Expense,Food,1248.0,UPI,Bangalore,Train ticket
T7681,U041,2024-12-09,Income,Freelance,22156.0,Bank Transfer,Ahmedabad,Coffee
T11949,U030,2023-08-04,Income,Freelance,,UPI,Mumbai,Fixed deposit
T12981,U036,2022-08-15,Expense,Education,2565.0,Cash,Chennai,Lunch
T12510,U141,2023-11-19,Expense,Utilities,3444.0,UPI,Bangalore,
T0703,U004,2023-02-21,Expense,Food,2759.0,UPI,,Internet bill
T11021,U086,2024-08-11,Income,Bonus,39095.0,Bank Transfer,Chennai,Train ticket
T12081,U106,2022-01-05,Expense,Rent,5680.0,Card,Kolkata,
T6923,U031,2024-11-10,Income,Salary,61699.0,Card,Kolkata,
T0315,U062,2021-10-05,Expense,Rent,368.0,Cash,Jaipur,
T2333,U101,2022-05-02,Expense,Health,5578.0,Cash,Chennai,
T1317,U124,2021-03-30,Expense,Savings,8044.0,Card,Jaipur,
T2457,U066,2023-12-24,Expense,Savings,3788.0,Cash,Chennai,Monthly rent payment
T10902,U036,2022-05-18,Expense,Utilities,7543.0,Card,Delhi,Uber ride
T11214,U085,2024-02-17,Expense,Entertainment,5409.0,Card,Lucknow,Monthly rent payment
T13362,U051,2023-02-05,Expense,Rent,5904.0,Card,,Medicine
T1058,U123,2022-07-26,Expense,Education,2763.0,UPI,Pune,Fixed deposit
T4220,U035,2023-09-21,Income,Freelance,,Cash,Lucknow,Online course
T12848,U050,2021-11-26,Expense,Travel,137.0,UPI,Pun,Petrol
T9305,U006,2021-04-15,Expense,Food,1520.0,,Ahmedabad,Restaurant dinner
T10468,U023,2022-12-20,Expense,Entertainment,8005.0,Card,Lucknow,
T2090,U009,2022-03-10,Income,Investment,64672.0,UPI,Lucknow,
T12045,U028,2024-03-03,Expense,Food,2603.0,UPI,Ahmedabad,Electricity bill
T5204,U058,2023-09-12,Expense,Savings,1437.0,Cash,Jaipur,Train ticket
T13904,U141,2022-01-09,Expense,Food,3225.0,Card,Pune,
T0076,U040,2024-11-19,Expense,Travel,6068.0,UPI,Chennai,EMI payment
T5079,U113,2022-01-24,Expense,Food,4352.0,Bank Transfer,Jaipur,ATM withdrawal
T3404,U032,2023-10-18,Expense,Rent,14737.0,Card,Ahmedabad,
T4803,U039,2022-12-15,Income,Salary,26112.0,UPI,Mumbai,
T10069,U063,2024-05-08,Expense,Travel,8617.0,UPI,Ahmedabad,Coffee
T9359,U053,2024-08-30,Expense,Food,9142.0,Cash,Bangalore,Gym membership
T4285,U150,2023-03-01,Expense,Rent,7840.0,Cash,,
T1345,U046,2022-01-20,Expense,Education,4316.0,Bank Transfer,Kolkata,Uber ride
T0093,U078,2024-11-03,Expense,Food,4016.0,UPI,Bangalore,
T2963,U063,2021-04-05,Expense,Health,,UPI,Delhi,
T8788,U140,2023-11-26,Expense,Utilities,,UPI,Ahmedabad,
T3548,U012,2024-06-10,Expense,Food,1363.0,,Bangalore,
T1821,U109,2023-06-16,Income,Investment,27837.0,Cash,Hyderabad,EMI payment
T5626,U092,2021-10-08,Expense,Food,3766.0,,Kolkata,Coffee
T3145,U143,2024-11-26,Expense,Entertainment,5191.0,Bank Transfer,Pune,Online course
T0086,U113,2021-05-18,Expense,Utilities,2613.0,Cash,Hyd,
T8148,U084,2022-01-17,Expense,Food,629.0,UPI,Delhi,Doctor consultation
T11453,U055,2024-05-24,Expense,Travel,8912.0,Cash,Mumbai,Monthly rent payment
T11197,U085,2023-10-25,Expense,Rent,24643.0,Bank Transfer,Delhi,
T9540,U094,2024-02-24,Expense,Travel,9928.0,Bank Transfer,Pune,Online course
T13897,U025,2021-08-01,Expense,Travel,2058.0,UPI,Bangalore,Internet bill
T0405,U147,2023-12-07,Expense,Travel,558.0,Cash,Chennai,Train ticket
T5838,U133,2022-02-22,Income,Others,12632.0,Cash,Ahmedabad,
T6743,U041,2021-01-16,Expense,Rent,35468.0,UPI,,
T4088,U093,2023-03-22,Expense,Food,9481.0,Card,Jaipur,
T11712,U116,2023-09-27,Expense,Travel,6812.0,UPI,Kolkata,
T2777,U108,2021-02-27,Income,Freelance,77274.0,Bank Transfer,Jaipur,Medicine
T1984,U099,2024-10-24,Income,Freelance,57382.0,UPI,Chennai,
T2500,U096,2022-12-18,Income,Salary,50892.0,UPI,Kolkata,Internet bill
T8307,U075,,Expense,Rent,3951.0,Cash,Bangalore,Uber ride
T5805,U053,2022-08-10,Expense,Health,6178.0,UPI,Chennai,Internet bill
T13679,U029,2023-03-03,Expense,Travel,9605.0,Cash,Delhi,Monthly rent payment
T1917,U003,2022-06-30,Expense,,2798.0,Cash,,Electricity bill
T11566,U119,2024-09-02,Expense,Food,0.0,Bank Transfer,Jaipur,Lunch
T3677,U052,2024-01-28,Expense,Food,4826.0,UPI,Jaipur,
T11706,U036,2021-07-17,Expense,Education,3065.0,Bank Transfer,Chennai,Online course
T9739,U051,2022-01-20,Expense,Travel,5272.0,Bank Transfer,Jaipur,Grocery shopping
T1145,U063,2021-06-28,Expense,Entertainment,6940.0,Card,Kolkata,
T4960,U044,2024-05-17,Expense,Travel,183.0,Cash,Jaipur,
T1086,U037,2023-03-25,Expense,Rent,10392.0,Cash,Ahmedabad,
T10421,U101,2022-02-17,Income,Freelance,20394.0,UPI,Hyderabad,Monthly rent payment
T1461,U119,2023-08-05,Expense,Education,4179.0,UPI,Mumbai,Fixed deposit
T7617,U033,2024-12-05,Expense,Rent,29543.0,Bank Transfer,Jaipur,Petrol
T5329,U116,2022-02-18,Expense,Food,3140.0,UPI,Hyderabad,
T9207,U135,2022-05-09,Expense,,1315.0,UPI,Hyderabad,Train ticket
T6873,U021,2023-04-15,Expense,Food,6907.0,Cash,Pun,Internet bill
T10692,U101,2022-07-13,Expense,Rent,4863.0,UPI,Kolkata,ATM withdrawal
T13244,U108,2023-12-16,Expense,Health,7489.0,UPI,Chennai,ATM withdrawal
T0732,U083,2023-10-03,Income,Investment,35320.0,Card,Mumbai,
T11841,U015,2024-09-25,Expense,Entertainment,618.0,Cash,Ahmedabad,Grocery shopping
T10050,U003,2023-05-31,Expense,Rent,45251.0,Card,Ahmedabad,EMI payment
T11704,U129,2023-04-27,Expense,Education,3236.0,Cash,Bangalore,Electricity bill
T8663,U063,2024-08-31,Expense,Health,1350.0,Cash,Kolkata,
T2791,U122,2022-09-07,Expense,Food,2321.0,Card,Jaipur,Uber ride
T2732,U010,2021-09-13,Expense,Utilities,8292.0,Cash,Delhi,Books
T3890,U030,2023-09-01,Income,Salary,55883.0,,Mumbai,Medicine
T12734,U132,2024-03-06,Expense,Utilities,1582.0,Card,Bangalore,
T9522,U026,2022-04-10,Income,Salary,74036.0,UPI,Jaipur,Online course
T13552,U109,2023-11-21,Income,Investment,60888.0,Bank Transfer,Ahmedabad,Gym membership
T7396,U030,2022-07-29,Expense,Entertainment,7059.0,Card,Jaipur,Internet bill
T0385,U076,2024-02-03,Expense,Food,7712.0,UPI,Mumbai,Restaurant dinner
T8411,U006,2024-12-10,Expense,Travel,4369.0,Cash,Jaipur,Lunch
T3882,U033,2024-09-25,Expense,Food,3000.0,Cash,Jaipur,Restaurant dinner
T8815,U036,2021-01-06,Expense,Travel,7086.0,,Chennai,Online course
T7070,U011,2024-08-12,Income,Bonus,30889.0,UPI,Ahmedabad,Online course
T12107,U056,2024-11-28,Income,Investment,38597.0,Cash,Kolkata,Coffee
T0263,U106,2023-01-06,Expense,Travel,9115.0,Bank Transfer,,ATM withdrawal
T0065,U080,2024-03-29,Expense,Travel,9213.0,Bank Transfer,Lucknow,Monthly rent payment
T6276,U074,2024-10-06,Expense,Utilities,5281.0,Bank Transfer,Pune,Restaurant dinner
T10829,U018,2024-12-27,Expense,Food,,,Jaipur,Shopping
T6674,U064,2022-06-03,Expense,Food,1934.0,Bank Transfer,Mumbai,Doctor consultation
T4732,U057,2022-09-05,Expense,Savings,2722.0,Card,Pune,Online course
T9366,U036,2024-10-03,Expense,Food,3656.0,Bank Transfer,Mumbai,Medicine
T1509,U136,2022-12-10,Expense,Others,7998.0,Bank Transfer,Ahmedabad,Movie tickets
T8667,U066,2023-01-28,Expense,Utilities,2854.0,Cash,Lucknow,
T13150,U028,2022-10-17,Expense,Food,4781.0,Cash,Bangalore,Restaurant dinner
T13861,U104,2023-11-29,Expense,Food,4924.0,Cash,Chennai,Shopping
T13897,U025,2021-08-01,Expense,Travel,2058.0,UPI,Bangalore,Internet bill
T3495,U130,2021-08-21,Income,Others,12387.0,UPI,Lucknow,Monthly rent payment
T12536,U054,2022-03-23,Expense,Utilities,7241.0,Card,Ahmedabad,Doctor consultation
T11474,U141,2021-09-10,Expense,Travel,6606.0,Cash,Mumbai,
T12740,U040,2024-02-06,Expense,Rent,4484.0,Cash,Bangalore,
T7354,U074,2023-05-25,Expense,Health,0.0,Card,Hyderabad,ATM withdrawal
T10623,U118,2022-04-02,Expense,Utilities,8228.0,Bank Transfer,Hyd,Online course
T4920,U065,2021-08-30,Expense,Rent,12870.0,UPI,Lucknow,Grocery shopping
T10994,U096,2021-10-27,Expense,Education,4824.0,Card,Mumbai,
T6119,U132,2024-06-30,Expense,Travel,754.0,,Delhi,
T7839,U134,2024-12-18,Income,Freelance,17765.0,UPI,Bangalore,Medicine
T9392,U115,2022-11-20,Income,Salary,71698.0,UPI,Lucknow,Lunch
T13538,U098,,Expense,Others,7892.0,Card,,Restaurant dinner
T5728,U043,2022-09-26,Expense,Travel,5908.0,UPI,,Coffee
T1528,U109,2022-04-11,Expense,Health,5710.0,Cash,Mumbai,Books
T6358,U043,2024-01-06,Income,Investment,30482.0,Card,Mumbai,Internet bill
T5437,U085,2024-10-10,Expense,Travel,3550.0,UPI,Bangalore,Shopping
T11718,U049,2022-07-28,Expense,Rent,1953.0,Card,Lucknow,Books
T13031,U098,2023-02-08,Expense,Utilities,,Bank Transfer,Kolkata,
T12080,U077,2022-06-06,Expense,Rent,4138.0,Bank Transfer,Lucknow,Fixed deposit
T13586,U089,2021-02-12,Income,Investment,33121.0,Card,Jaipur,Train ticket
T11493,U089,2023-10-09,Expense,Utilities,6233.0,Card,Kolkata,
T5159,U064,2024-01-14,Income,Others,35208.0,Card,Mumbai,Restaurant dinner
T10149,U008,2022-04-17,Income,Bonus,26749.0,UPI,Mumbai,Medicine
T13515,U032,2024-05-13,Expense,Health,8053.0,UPI,Hyderabad,Electricity bill
T3177,U053,2023-09-04,Expense,,212.0,Card,Bangalore,
T9721,U073,2024-12-07,Expense,Food,5784.0,UPI,Ahmedabad,Internet bill
T11330,U147,2021-05-21,Expense,Rent,36216.0,Cash,Bangalore,
T12302,U034,2021-10-18,Expense,Utilities,784.0,Card,Bangalore,ATM withdrawal
T8433,U098,2023-04-02,Expense,Rent,23718.0,UPI,Kolkata,Monthly rent payment
T1474,U008,2023-02-13,Income,Salary,,Bank Transfer,Lucknow,EMI payment
T12173,U119,2021-11-15,Expense,Rent,8712.0,Bank Transfer,Ahmedabad,
T4661,U034,2023-03-17,Expense,Utilities,702.0,Bank Transfer,Bangalore,
T9962,U019,2024-09-18,Expense,Food,3301.0,UPI,Kolkata,Uber ride
T11138,U027,2021-07-27,Expense,Education,4064.0,Card,Hyderabad,
T13592,U097,2023-08-01,Expense,Food,6794.0,Cash,Ahmedabad,
T2726,U052,2023-05-27,Expense,Savings,153.0,Card,Chennai,Coffee
T11130,U023,2024-08-08,Expense,Travel,,Card,Jaipur,ATM withdrawal
T7273,U054,2023-10-05,Expense,,9997.0,Card,Delhi,Monthly rent payment
T7225,U095,2024-02-12,Expense,Food,999999.0,Cash,Bangalore,
T12476,U134,2023-10-29,Expense,Entertainment,143.0,Bank Transfer,Bangalore,Coffee
T3841,U024,2024-10-01,Income,Freelance,24321.0,Cash,Hyderabad,
T4971,U048,2021-12-21,Expense,Travel,0.0,Card,Ahmedabad,Movie tickets
T2702,U036,2024-09-10,Expense,Food,6243.0,UPI,Lucknow,Monthly rent payment
T0151,U040,2023-03-12,Expense,Food,3633.0,Cash,Lucknow,Electricity bill
T10025,U138,2022-10-10,Expense,Rent,5719.0,,Chennai,
T2319,U097,2021-09-25,Expense,Health,1119.0,Card,Lucknow,Doctor consultation
T6684,U121,2023-01-07,Expense,Utilities,1449.0,Bank Transfer,Pune,Petrol
T12489,U069,2023-01-07,Expense,Utilities,648.0,Card,Hyd,EMI payment
T1656,U102,2024-08-22,Expense,Rent,3756.0,UPI,Jaipur,
T9594,U022,2024-06-17,Expense,Rent,42655.0,Cash,Bangalore,
T13415,U072,2023-12-11,Expense,Food,548.0,Cash,Hyd,Online course
T8534,U101,2022-04-11,Income,Salary,20916.0,UPI,Ahmedabad,ATM withdrawal
T3246,U008,2023-07-08,Expense,Education,4374.0,Bank Transfer,Hyderabad,
T13116,U029,2024-08-16,Expense,Rent,41974.0,Card,Jaipur,Medicine
T9694,U020,2022-08-26,Expense,Travel,3605.0,Bank Transfer,Delhi,Coffee
T1274,U095,2022-08-27,Expense,Travel,1405.0,Cash,Lucknow,ATM withdrawal
T7299,U103,2024-07-28,Expense,Rent,29584.0,UPI,Ahmedabad,Online course
T3183,U026,2021-08-12,Expense,Rent,2951.0,Cash,Hyd,
T6543,U006,2022-12-12,Income,Freelance,45846.0,Cash,Ahmedabad,Coffee
T8359,U141,2021-06-29,Income,Investment,49021.0,Bank Transfer,Lucknow,Coffee
T4349,U039,2023-04-09,Expense,Education,6047.0,UPI,Bangalore,Coffee
T12455,U098,2021-03-16,Expense,Entertainment,3516.0,,Pune,
T6626,U049,2022-08-14,Expense,Food,2637.0,Cash,Jaipur,Fixed deposit
T12611,U038,2023-02-20,Expense,Health,932.0,,Ahmedabad,Train ticket
T3003,U014,2023-08-06,Expense,Food,4748.0,Cash,,
T3128,U120,2022-04-07,Expense,Food,2745.0,Bank Transfer,Pune,EMI payment
T11124,U017,2023-10-07,Expense,Food,2901.0,Bank Transfer,Lucknow,
T1241,U100,,Expense,Food,7815.0,UPI,Delhi,
T10241,U003,2022-04-17,Expense,Travel,5434.0,Bank Transfer,Chennai,EMI payment
T7194,U037,2023-06-18,Expense,Travel,7329.0,UPI,Mumbai,ATM withdrawal
T2555,U017,2023-11-18,Expense,Utilities,1542.0,,Hyderabad,Uber ride
T9632,U036,2022-04-04,Income,Freelance,15508.0,UPI,Hyderabad,Fixed deposit
T4476,U046,2022-02-02,Expense,Utilities,3365.0,Card,Pune,Shopping
T3164,U045,2023-08-10,Expense,Utilities,1388.0,Card,Bangalore,Lunch
T3721,U002,2022-04-09,Expense,Travel,4373.0,UPI,Ahmedabad,Train ticket
T1785,U075,2021-01-15,Expense,Others,6600.0,UPI,Bangalore,Grocery shopping
T3738,U142,2024-08-19,Expense,Food,4293.0,Bank Transfer,Bangalore,
T2006,U031,2023-02-10,Expense,Entertainment,2796.0,Bank Transfer,Kolkata,Movie tickets
T7212,U057,2023-12-03,Income,Freelance,13677.0,UPI,Mumbai,
T6061,U123,2023-03-06,Expense,Rent,5876.0,Bank Transfer,Mumbai,Books
T8705,U018,2023-08-20,Expense,Travel,2217.0,Card,Pun,Electricity bill
T8506,U136,2023-09-24,Expense,Food,920.0,Cash,Lucknow,Petrol
T2854,U039,2024-12-11,Expense,Entertainment,6216.0,Bank Transfer,Hyderabad,Monthly rent payment
T0864,U010,2023-06-23,Income,Bonus,35688.0,Card,Ahmedabad,Lunch
T1568,U028,2022-05-26,Expense,Food,166.0,Bank Transfer,Bangalore,Shopping
T12011,U086,2023-07-28,Expense,Utilities,8097.0,Card,Mumbai,
T10480,U107,2021-07-21,Expense,Utilities,1874.0,Cash,Mumbai,Train ticket
T11081,U083,2021-04-17,Expense,Rent,4898.0,Bank Transfer,Kolkata,Online course
T7382,U086,2022-10-02,Expense,Travel,3290.0,Bank Transfer,Pune,Medicine
T12803,U068,2022-02-16,Expense,Food,7070.0,Bank Transfer,Delhi,
T3472,U006,2022-03-12,Expense,Utilities,2737.0,UPI,Bangalore,Internet bill
T7095,U054,2024-04-24,Expense,Rent,9540.0,Bank Transfer,Chennai,
T9364,U142,2024-01-18,Expense,Education,3348.0,,Jaipur,
T5265,U062,2024-11-16,Expense,Travel,3430.0,Cash,Chennai,Movie tickets
T4025,U046,2024-03-28,Expense,Rent,3524.0,Bank Transfer,Pune,
T11697,U016,2023-05-22,Expense,Utilities,1857.0,Card,Delhi,Coffee
T13400,U053,2023-02-03,Expense,Rent,35289.0,Card,Pune,Doctor consultation
T5981,U146,2022-11-03,Income,Others,35716.0,Card,Delhi,Books
T8947,U106,2022-02-25,Expense,Entertainment,5518.0,UPI,Jaipur,
T12884,U032,2024-10-27,Expense,Travel,6385.0,Card,Ahmedabad,EMI payment
T2597,U061,2024-05-05,Expense,Food,7571.0,Cash,Jaipur,Medicine
T3879,U095,2023-08-07,Expense,Rent,307.0,UPI,Kolkata,ATM withdrawal
T0788,U126,2024-04-30,Expense,Rent,9256.0,Cash,Kolkata,Uber ride
T3634,U134,2021-12-19,Expense,Food,2955.0,Card,Mumbai,Restaurant dinner
T2923,U045,2021-11-02,Expense,Food,4336.0,Bank Transfer,Kolkata,Lunch
T2363,U116,2021-01-26,Expense,Food,7196.0,Cash,Chennai,
T9273,U099,2023-07-05,Expense,,832.0,UPI,Pune,
T11251,U030,2023-08-18,Expense,Food,4435.0,UPI,,EMI payment
T4465,U138,2022-01-01,Expense,Travel,4726.0,Card,Kolkata,Internet bill
T6071,U129,2021-09-13,Expense,Utilities,825.0,Bank Transfer,Mumbai,ATM withdrawal
T7568,U144,2023-05-18,Expense,Food,4945.0,Cash,Delhi,Medicine
T7321,U047,2024-02-27,Expense,Entertainment,2868.0,Bank Transfer,Pun,
T8569,U129,2023-08-25,Expense,Rent,3128.0,Bank Transfer,Ahmedabad,Petrol
T0308,U062,2024-04-20,Expense,Education,273.0,,Delhi,
T9681,U021,2021-01-02,Expense,Food,5191.0,Cash,Bangalore,
T5966,U127,2021-10-26,Expense,Others,9113.0,,,Grocery shopping
T9794,U090,2022-07-31,Expense,Rent,8149.0,UPI,Hyd,ATM withdrawal
T9798,U049,2024-05-03,Expense,Travel,1137.0,Card,Delhi,Medicine
T1682,U100,2023-03-07,Expense,Rent,8949.0,Card,Pune,
T2198,U140,2022-03-11,Expense,Utilities,103.0,Bank Transfer,Jaipur,
T7890,U063,2023-05-26,Expense,Rent,17876.0,Card,Jaipur,Restaurant dinner
T6020,U092,2022-08-03,Expense,Food,3280.0,Bank Transfer,Jaipur,
T3914,U149,2021-10-21,Expense,Food,9139.0,UPI,Ahmedabad,Fixed deposit
T4250,U011,2021-03-03,Expense,Rent,3542.0,Cash,,Books
T4931,U104,2022-06-24,Income,Others,63184.0,UPI,Lucknow,Electricity bill
T5894,U104,2022-08-12,Expense,Health,7670.0,UPI,Bangalore,
T1226,U041,2022-03-27,Income,Investment,46693.0,Bank Transfer,Chennai,Movie tickets
T5214,U136,2021-10-20,Income,Freelance,,Bank Transfer,Jaipur,Electricity bill
T0841,U050,2021-04-24,Expense,Entertainment,546.0,Card,Chennai,Coffee
T11089,U138,2022-11-29,Expense,Rent,,Bank Transfer,Delhi,Petrol
T9734,U120,2024-02-20,Expense,Food,725.0,Card,Pune,
T8879,U054,2024-05-17,Expense,Rent,2188.0,Cash,Ahmedabad,
T10560,U119,2024-08-26,Expense,Travel,7004.0,Cash,Ahmedabad,Movie tickets
T12462,U028,2021-09-21,Expense,Rent,2761.0,Card,Jaipur,
T8913,U038,2022-08-23,Expense,Entertainment,8647.0,Bank Transfer,Jaipur,Lunch
T1724,U129,2022-06-19,Income,Bonus,38260.0,Cash,Hyd,
T3915,U095,2024-11-08,Expense,Travel,9682.0,Cash,Bangalore,
T9073,U100,2024-07-21,Expense,Utilities,9469.0,Bank Transfer,Lucknow,
T9546,U021,2021-01-16,Income,Freelance,11675.0,Bank Transfer,Jaipur,Lunch
T5134,U008,2022-09-05,Expense,Food,1060.0,Cash,Kolkata,
T0785,U111,2023-08-28,Expense,Travel,8158.0,Bank Transfer,Lucknow,Petrol
T12699,U003,,Expense,Health,4409.0,Cash,Bangalore,Grocery shopping
T0370,U029,2023-11-24,Expense,Health,6822.0,Card,Lucknow,
T7667,U125,2023-06-05,Expense,Entertainment,5748.0,UPI,,Electricity bill
T8620,U022,2021-02-20,Income,Others,32787.0,Bank Transfer,Hyd,Grocery shopping
T8574,U071,2023-11-13,Expense,Entertainment,4780.0,Card,Jaipur,Coffee
T1275,U039,2022-05-08,Expense,Rent,942.0,Card,,
T4787,U131,2023-08-07,Expense,Rent,7057.0,UPI,Pune,Train ticket
T2756,U022,2024-04-03,Expense,Entertainment,3212.0,Cash,Mumbai,
T7082,U006,2021-06-03,Expense,Education,,Bank Transfer,Chennai,Restaurant dinner
T12702,U007,2021-09-08,Expense,Rent,44608.0,Card,Kolkata,Books
T10263,U066,2022-10-03,Expense,Rent,5223.0,UPI,Chennai,
T13421,U029,2024-11-10,Expense,Food,2371.0,UPI,,
T2299,U017,2024-08-17,Expense,,1763.0,Bank Transfer,Kolkata,
T8437,U134,2023-09-14,Expense,Food,3216.0,UPI,,Monthly rent payment
T8012,U041,2024-08-15,Expense,Utilities,5706.0,Bank Transfer,Delhi,Doctor consultation
T3361,U011,2022-11-04,Expense,Utilities,,UPI,Delhi,Doctor consultation
T3416,U088,2022-12-12,Expense,Food,2643.0,Card,,Petrol
T10980,U071,2022-02-02,Expense,Rent,21307.0,Bank Transfer,Pune,Electricity bill
T6815,U094,2022-12-02,Expense,Rent,6882.0,UPI,Pune,
T12556,U012,2023-02-25,Expense,Rent,47746.0,Cash,,Doctor consultation
T5512,U080,2024-12-19,Expense,Food,2367.0,UPI,Jaipur,EMI payment
T0819,U041,2021-01-16,Expense,Food,2681.0,Card,Jaipur,
T4484,U088,2022-12-10,Expense,Rent,17147.0,Cash,Hyderabad,Electricity bill
T4382,U002,2021-06-15,Expense,Education,,Bank Transfer,Bangalore,Grocery shopping
T4153,U116,2021-05-23,Expense,Travel,2621.0,Bank Transfer,Ahmedabad,Monthly rent payment
T9352,U106,2022-04-06,Expense,Rent,21220.0,Card,Kolkata,Books
T0430,U021,2024-09-20,Expense,Education,7706.0,Bank Transfer,Lucknow,
T5009,U028,2023-02-13,Expense,Health,6681.0,Bank Transfer,Kolkata,
T0873,U131,2021-05-13,Expense,Entertainment,5925.0,UPI,,Lunch
T5219,U062,2024-01-10,Expense,Rent,7773.0,Card,Jaipur,
T2322,U053,2022-04-27,Expense,Entertainment,9734.0,,Pune,
T13839,U028,2023-08-21,Expense,Utilities,4621.0,Bank Transfer,Delhi,Restaurant dinner
